dotty, 9742, 2020-09-07T15:42:31Z, 56e5404, Mon Sep  7 18:21:12 CEST 2020, 81651.328 45991.300 40407.273 39445.846 37641.994 37430.420 37999.615 36704.137 36551.946 37394.566 36712.725 36517.903 37424.713 36294.871 36300.782 36715.661 36223.215 37882.076 36232.037 36357.094 36567.476 36407.127 37420.369 36338.202 37430.934 36177.404 37425.530 36059.071 37358.154 36162.695 , 37275.796 36123.083 37201.759 36144.372 36841.228 36167.880 36875.429 36126.385 36964.961 36082.161 37192.148 36118.690 36646.955 36192.982 36641.340 36206.840 36669.749 36232.331 36672.145 37701.940
re2s, 9742, 2020-09-07T15:42:31Z, 56e5404, Mon Sep  7 18:23:49 CEST 2020, 14001.758 5768.955 4658.766 3576.893 3267.931 2971.724 2884.296 2800.928 2693.328 2646.863 2559.257 2515.788 2516.622 2453.432 2434.933 2415.461 2357.457 2361.549 2333.662 2308.762 2319.726 2321.161 2333.905 2292.830 2294.748 2264.190 2253.156 2278.408 2261.599 2248.321 , 2231.537 2223.378 2239.523 2224.016 2216.942 2221.098 2234.224 2232.890 2213.114 2199.546 2202.493 2224.032 2219.511 2210.806 2266.006 2203.734 2199.804 2190.871 2212.566 2221.625
scalap, 9742, 2020-09-07T15:42:31Z, 56e5404, Mon Sep  7 18:26:11 CEST 2020, 14075.811 5113.701 4103.909 3359.413 3256.423 2771.658 2644.513 2644.004 2475.290 2413.877 2385.624 2344.306 2255.092 2160.484 2167.565 2146.878 2076.433 2071.330 1995.621 1942.072 1960.852 1908.119 1885.341 1912.208 1883.137 1852.366 1860.897 1836.232 1838.980 1803.196 , 1767.674 1769.689 1758.600 1776.567 1798.638 1729.136 1731.712 1746.195 1791.545 1816.569 1707.302 1721.870 1714.006 1718.223 1719.018 1686.676 1664.705 1688.134 1656.471 1672.808
stdlib213, 9742, 2020-09-07T15:42:31Z, 56e5404, Mon Sep  7 18:48:02 CEST 2020, 52142.512 28512.783 23299.135 21518.938 21919.904 20303.366 19561.516 19705.361 20731.411 19498.173 19376.736 19234.648 20419.402 19441.082 19133.089 19123.055 20736.362 19140.299 18993.622 18972.878 20131.259 19062.882 19029.087 18960.827 19682.235 18979.230 18970.294 18860.635 19664.856 18892.851 , 18912.479 18843.300 19467.821 18943.972 18858.237 18897.942 20253.532 18838.756 20134.676 18883.299 18823.066 20099.959 18858.104 18910.168 20182.629 18894.959 18779.494 20107.268 18855.016 18756.594
power-macro-power-inlined-1, 9742, 2020-09-07T15:42:31Z, 56e5404, Mon Sep  7 18:49:41 CEST 2020, 3126.295 293.018 201.444 149.613 120.854 101.356 91.283 89.873 86.936 88.159 87.937 87.904 82.092 80.757 80.311 88.824 74.761 73.379 71.282 70.347 69.566 68.346 68.004 65.891 65.432 64.829 64.711 63.559 63.908 63.584 , 66.201 62.667 63.486 62.555 62.152 61.436 61.534 59.952 62.269 60.361 62.536 60.435 60.990 59.496 60.183 59.785 60.211 59.002 60.724 59.155
power-macro-power-inlined-1k, 9742, 2020-09-07T15:42:31Z, 56e5404, Mon Sep  7 18:51:24 CEST 2020, 4597.789 1019.084 631.232 480.270 417.915 359.962 310.535 288.007 252.491 239.786 267.338 241.727 231.593 216.658 269.630 208.463 202.736 201.268 194.911 191.451 185.990 185.350 182.179 181.308 178.433 175.738 177.723 177.423 176.930 174.250 , 174.868 170.816 171.840 170.313 169.198 168.967 167.706 168.618 167.247 167.315 167.047 167.141 165.602 166.048 165.205 165.560 163.156 165.898 167.603 164.806
quote-string-interpolation-matching, 9742, 2020-09-07T15:42:31Z, 56e5404, Mon Sep  7 18:53:19 CEST 2020, 5124.822 1575.215 1217.656 1092.036 938.222 753.544 697.960 694.124 680.254 671.743 670.088 659.412 661.690 662.041 664.637 656.760 659.347 658.812 649.393 652.832 655.347 647.944 653.066 653.012 639.887 645.953 643.322 647.626 648.290 647.540 , 644.507 635.203 639.210 644.764 636.816 640.949 642.100 634.129 635.550 633.921 631.606 633.284 634.284 627.965 634.237 629.616 623.797 629.518 629.653 627.006
i1535, 9742, 2020-09-07T15:42:31Z, 56e5404, Mon Sep  7 18:54:37 CEST 2020, 4017.123 680.912 453.126 355.847 302.837 259.781 214.984 190.222 177.031 173.090 165.925 158.788 157.970 149.133 146.095 141.213 138.714 139.829 132.819 130.270 133.374 130.756 127.181 128.800 125.243 128.826 122.913 121.744 123.926 119.931 , 122.090 117.957 116.616 118.794 114.756 117.314 113.935 112.917 115.543 111.259 115.400 109.564 111.985 110.616 112.878 108.814 108.323 109.057 107.542 109.725
i1687, 9742, 2020-09-07T15:42:31Z, 56e5404, Mon Sep  7 18:55:52 CEST 2020, 3348.725 413.904 280.900 218.094 175.242 137.813 116.430 114.054 106.144 104.121 104.826 101.030 99.431 94.655 93.282 95.132 89.139 91.203 87.715 85.975 86.299 85.182 86.373 83.728 84.402 82.698 83.494 84.520 80.501 82.300 , 80.724 82.267 79.570 81.343 79.596 80.364 79.417 77.990 79.918 77.101 78.453 77.498 77.127 76.232 76.662 75.493 77.956 75.388 76.430 76.318
empty-class, 9742, 2020-09-07T15:42:31Z, 56e5404, Mon Sep  7 18:57:05 CEST 2020, 2537.379 121.244 73.645 56.907 48.807 44.183 40.304 37.908 36.687 35.617 34.343 32.969 31.691 32.316 30.679 29.953 29.287 29.109 28.024 28.465 27.337 27.551 27.057 27.321 26.755 26.996 26.305 26.135 25.721 26.124 , 25.751 25.709 25.422 25.556 25.235 25.467 25.419 24.985 25.108 25.060 24.944 24.685 24.810 24.412 24.528 24.523 24.459 24.471 24.440 24.372
empty-object, 9742, 2020-09-07T15:42:31Z, 56e5404, Mon Sep  7 18:58:19 CEST 2020, 2785.997 219.270 136.972 103.155 87.567 73.719 67.006 63.741 59.768 58.647 59.179 58.946 56.057 53.893 53.961 51.576 51.669 48.953 48.588 46.567 48.109 45.982 46.164 45.684 45.481 44.534 44.584 43.355 44.627 42.957 , 43.878 42.582 43.338 42.049 42.770 42.685 42.741 41.968 42.189 42.399 41.610 41.793 41.343 41.535 41.448 41.271 40.780 41.040 40.480 41.189
empty-file, 9742, 2020-09-07T15:42:31Z, 56e5404, Mon Sep  7 18:59:30 CEST 2020, 1670.290 37.071 17.475 13.077 12.052 12.144 11.292 10.571 10.155 9.852 9.369 9.184 8.909 8.880 8.494 8.456 8.354 8.341 8.344 8.252 8.174 8.128 8.040 7.968 7.978 8.006 7.904 7.815 7.701 7.695 , 7.731 7.721 7.706 7.672 7.639 7.675 7.657 7.655 7.720 7.699 7.645 7.645 7.625 7.923 7.661 7.919 7.683 7.729 7.834 7.521
dotty, 9742, 2020-09-07T18:19:02Z, b0ce529, Mon Sep  7 20:58:28 CEST 2020, 85209.704 47179.094 41318.986 40691.869 38450.822 37979.564 38830.224 37971.529 37648.163 38233.625 37347.856 37559.649 37918.664 37259.100 37190.148 37707.136 37288.244 38498.980 37163.530 37207.709 37218.716 37333.113 38503.281 37164.407 38370.326 37130.467 38371.592 37127.579 38542.160 37066.471 , 38378.243 36982.966 37904.563 37155.136 37984.506 37214.218 37950.625 37146.488 37960.521 36926.820 37957.727 37033.148 37634.033 37152.476 37579.674 37177.124 37430.399 36964.454 38726.066 37374.379
re2s, 9742, 2020-09-07T18:19:02Z, b0ce529, Mon Sep  7 21:01:03 CEST 2020, 14003.907 5569.915 4333.342 3899.960 3256.550 3033.476 2866.205 2831.947 2652.748 2633.113 2517.717 2479.148 2422.025 2387.167 2373.654 2367.620 2327.201 2312.171 2313.072 2282.588 2264.192 2279.251 2280.154 2255.396 2255.925 2247.967 2224.573 2248.060 2197.827 2176.725 , 2175.474 2182.199 2215.084 2181.493 2184.571 2177.265 2181.948 2181.057 2162.011 2155.629 2172.858 2155.996 2160.435 2167.038 2177.675 2150.635 2148.168 2142.197 2149.401 2149.264
scalap, 9742, 2020-09-07T18:19:02Z, b0ce529, Mon Sep  7 21:03:28 CEST 2020, 14296.150 5194.618 4300.030 3626.092 3152.363 2909.164 2974.673 2742.735 2494.170 2359.219 2387.066 2384.267 2315.241 2228.387 2232.190 2131.419 2065.446 2128.555 2012.770 1974.929 1995.930 1925.385 1915.288 1979.808 1938.149 1962.928 1872.940 1880.801 1862.178 1827.845 , 1826.864 1824.507 1826.440 1793.346 1834.430 1807.686 1812.237 1759.830 1841.026 1774.415 1745.880 1770.891 1779.875 1742.781 1779.129 1722.111 1728.847 1737.706 1707.243 1749.356
stdlib213, 9742, 2020-09-07T18:19:02Z, b0ce529, Mon Sep  7 21:24:57 CEST 2020, 53892.697 28377.254 22405.950 21012.229 21300.114 19528.443 19100.441 19073.803 20065.792 18842.274 18656.618 18610.193 19857.044 18704.822 18651.487 18581.890 20242.249 18550.778 18475.786 18497.801 19797.953 18530.423 18408.910 18497.029 19493.865 18484.061 18443.350 18477.396 19404.036 18475.775 , 18417.405 18434.222 18968.293 18454.927 18375.265 18421.679 19690.073 18418.890 19670.941 18547.701 18333.517 19732.100 18389.375 18529.137 19601.193 18406.987 18356.886 19590.295 18493.768 18376.691
