dotty, 3975, 2018-02-08T11:33:44Z, 2dbf413, 35176.658, Thu Feb  8 13:09:19 CET 2018, 81174.326 45482.796 38872.626 37491.019 36967.886 37140.743 36254.337 36198.848 36058.965 36805.780 35795.348 35910.568 35722.250 36663.057 35553.712 35894.595 35423.312 36459.877 35367.029 35386.297 35337.799 36262.045 35230.721 35226.816 35124.080 36126.922 35206.324 35337.337 35251.176 36087.463 , 35125.678 35139.333 35089.317 35872.870 35178.642 35048.847 35174.674 36049.389 34951.630 35099.519 35246.043 36012.015 35077.712 35311.275 35088.087 35940.883 35137.664 35281.502 35189.153 35892.432
tests/scala-library, 3975, 2018-02-08T11:33:44Z, 2dbf413, 5641.5775, Thu Feb  8 13:14:56 CET 2018, 25458.087 11143.851 7965.089 6936.994 6894.379 7128.812 6173.953 6112.422 6048.262 6000.778 6030.443 6425.957 5942.497 6219.585 7047.864 5804.907 5769.585 5722.694 5864.423 5774.746 5799.135 5771.617 5738.011 5732.824 5701.129 5723.543 5729.726 5702.681 5671.702 5691.442 , 5640.618 5727.460 5644.944 5620.186 5659.937 5660.280 6079.160 5664.071 5659.572 5717.650 5630.714 5615.714 5673.902 5584.775 5627.988 5642.537 5593.223 5591.766 5600.568 5609.189
opts/scala-library, 3975, 2018-02-08T11:33:44Z, 2dbf413, 5505.929, Thu Feb  8 13:24:46 CET 2018, 24003.154 11888.355 8953.224 7334.252 6880.705 6362.472 6154.672 5968.827 5962.963 5823.698 5800.541 5819.582 5759.821 5746.181 5693.364 5700.485 5779.427 5654.076 5638.594 5665.129 5644.317 5689.096 5681.091 5668.970 5585.700 5586.016 5600.132 5656.451 5641.197 5531.064 , 5548.712 5771.897 5510.247 5482.297 5474.142 5467.098 5495.609 5482.628 5522.144 5472.677 5457.349 5504.259 5483.200 5482.140 5532.746 5584.739 5538.510 5507.599 5510.484 5513.531
tests/re2s, 3975, 2018-02-08T11:33:44Z, 2dbf413, 2769.1455, Thu Feb  8 13:27:49 CET 2018, 14778.428 7530.890 5138.222 4867.464 3683.250 3408.703 3295.916 3171.222 3101.057 3426.447 3026.268 3290.153 3236.427 2960.164 2887.761 2922.761 2933.999 2853.729 2860.276 2867.276 3238.965 2863.756 2819.494 2976.041 2786.284 2816.907 2878.812 2763.937 2827.143 2798.587 , 2805.169 2801.114 2823.184 2766.785 2765.536 2769.968 2768.323 2762.710 2755.990 2721.115 2744.547 2794.544 2824.612 2817.798 2975.393 2750.241 2735.112 2730.856 2782.805 2777.483
opts/re2s, 3975, 2018-02-08T11:33:44Z, 2dbf413, 2764.9005, Thu Feb  8 13:30:50 CET 2018, 15375.923 7940.806 5890.931 4383.820 3874.260 3609.903 3462.940 3110.730 3045.681 2959.469 2949.491 2901.176 2886.387 2994.238 2862.676 2903.138 2872.216 2818.303 2794.523 2830.563 2807.934 2961.893 2808.568 2815.109 2772.296 2758.689 2809.377 2843.787 2794.348 2772.789 , 2850.027 2786.944 2752.284 2795.716 2772.042 2753.789 2743.719 2769.374 2726.787 2736.325 2936.466 2763.052 2767.956 2766.749 2906.866 2695.127 2760.625 2729.005 2701.480 2813.976
tests/implicit_cache.scala, 3975, 2018-02-08T11:33:44Z, 2dbf413, 100.76, Thu Feb  8 13:32:03 CET 2018, 2930.124 500.436 410.338 421.946 314.456 226.673 228.878 146.067 138.867 136.582 144.072 120.615 117.604 116.358 121.963 116.923 113.813 115.647 109.331 111.945 107.873 107.420 114.942 104.819 105.643 103.859 125.408 110.369 105.492 104.353 , 104.121 103.143 101.703 101.616 100.898 103.578 100.622 99.165 101.678 96.118 103.199 96.527 95.308 97.847 102.779 101.631 94.768 96.883 97.023 100.229
opts/implicit_cache.scala, 3975, 2018-02-08T11:33:44Z, 2dbf413, 93.6735, Thu Feb  8 13:33:13 CET 2018, 2853.262 643.889 377.907 394.190 277.288 233.841 192.942 149.508 126.937 126.661 127.674 118.822 119.795 140.697 120.828 106.161 108.528 104.167 106.262 103.777 102.150 103.087 99.996 101.602 99.657 120.592 117.058 99.067 100.461 96.067 , 98.719 96.847 96.716 94.857 96.112 95.033 94.181 95.195 93.060 96.671 91.648 92.917 92.998 96.780 93.166 91.953 91.588 91.913 91.053 91.462
tests/implicit-scope-loop.scala, 3975, 2018-02-08T11:33:44Z, 2dbf413, 101.185, Thu Feb  8 13:34:24 CET 2018, 2957.323 514.263 401.990 322.755 266.039 234.332 214.714 158.189 143.197 150.313 159.530 153.367 118.538 115.832 118.330 120.534 130.227 122.923 115.040 115.862 111.950 111.656 110.911 107.511 112.012 126.118 106.614 119.139 114.356 106.360 , 103.778 105.688 101.658 103.061 103.826 101.258 102.034 101.112 102.577 99.634 100.121 101.321 98.341 102.340 97.835 100.965 97.329 99.194 98.127 98.204
tests/i1535.scala, 3975, 2018-02-08T11:33:44Z, 2dbf413, 117.874, Thu Feb  8 13:35:37 CET 2018, 3566.215 864.688 540.450 409.953 448.679 361.611 268.327 285.221 187.467 236.128 168.335 169.904 190.392 158.743 142.609 140.838 137.724 135.776 136.799 133.204 130.372 133.600 130.451 127.868 125.995 126.751 124.645 124.547 124.415 120.862 , 122.908 124.136 126.222 121.797 119.968 118.159 117.589 122.493 117.075 115.261 117.483 114.984 115.222 131.807 129.857 112.480 112.983 125.621 112.140 113.340
tests/i1687.scala, 3975, 2018-02-08T11:33:44Z, 2dbf413, 66.4975, Thu Feb  8 13:36:46 CET 2018, 2561.996 416.094 297.984 257.468 187.150 144.291 105.136 102.121 90.285 83.774 81.715 81.366 78.042 76.785 75.303 79.708 72.497 72.000 72.303 71.687 72.397 70.481 69.740 71.586 75.033 69.344 67.903 68.415 67.244 67.414 , 68.148 66.613 67.921 67.513 75.900 66.359 67.294 78.206 65.873 70.217 69.701 66.955 65.186 65.936 65.863 66.382 64.872 64.832 65.759 65.118
