dotty, 9846, 2020-10-15T14:06:53+0200, b84b839, 2020-10-15T14:46:44+0200, 84256.011 47686.625 42488.605 40775.683 39334.491 38837.593 39641.733 38595.322 38392.578 38931.967 38205.622 38248.774 38741.923 37953.673 37998.878 38824.280 38195.726 38030.097 38608.864 37981.683 38098.768 38702.933 37940.997 37984.411 38680.046 37785.754 37976.793 38546.237 37870.463 38038.009 , 38769.151 37784.369 37904.488 38602.695 37948.711 37855.083 38704.052 37974.673 37884.607 38547.287 37851.449 37820.225 38710.339 38047.676 37848.482 38629.673 38004.246 38016.457 38814.479 38052.131
re2s, 9846, 2020-10-15T14:06:53+0200, b84b839, 2020-10-15T14:49:15+0200, 14307.155 5703.634 4296.519 3464.516 2984.036 2945.754 2817.698 2674.013 2540.212 2533.214 2471.446 2400.780 2357.316 2297.158 2285.728 2237.102 2201.276 2194.206 2174.645 2154.157 2194.074 2140.697 2153.726 2115.660 2090.231 2092.536 2071.191 2110.634 2093.154 2083.752 , 2055.423 2064.980 2073.991 2092.700 2084.261 2079.545 2067.626 2069.009 2049.938 2046.935 2077.072 2065.048 2057.268 2027.918 2050.557 2074.966 2041.396 2042.848 2019.813 2035.402
scalap, 9846, 2020-10-15T14:06:53+0200, b84b839, 2020-10-15T14:51:45+0200, 14754.232 5491.755 4425.557 3691.235 3391.607 3254.039 3132.463 2897.910 2710.052 2481.585 2429.804 2385.503 2356.484 2275.564 2247.645 2213.580 2166.812 2197.214 2097.526 2103.051 2056.913 2063.189 1970.276 1976.031 2032.552 1935.675 1963.002 1943.157 1947.906 1901.233 , 1878.681 1899.413 1887.581 1874.703 1901.779 1909.951 1863.629 1828.815 1903.967 1820.377 1815.921 1837.658 1834.310 1820.880 1846.205 1796.555 1801.547 1796.313 1797.217 1872.145
stdlib213, 9846, 2020-10-15T14:06:53+0200, b84b839, 2020-10-15T15:13:29+0200, 51397.583 29023.310 23411.299 21556.907 22070.533 20058.049 19752.978 19737.401 20849.954 19423.161 19316.668 19336.708 20539.167 19219.603 19206.236 19093.905 20366.002 19069.720 19111.331 19009.858 20478.220 19075.743 19034.025 19057.043 20298.214 19050.342 18972.895 19052.163 20349.838 19042.795 , 19032.134 18973.610 20252.780 19032.242 19033.388 19024.104 20327.864 18883.508 18945.561 18919.850 20273.033 18908.696 18878.454 18864.332 20278.974 18924.860 19015.542 19032.361 20311.640 18891.017
power-macro-power-inlined-1, 9846, 2020-10-15T14:06:53+0200, b84b839, 2020-10-15T15:15:10+0200, 3207.843 295.425 201.123 143.427 116.201 97.053 91.010 91.267 90.270 89.706 89.209 103.672 82.870 82.560 82.182 79.070 76.685 72.157 72.402 70.384 71.110 68.824 68.106 68.735 67.164 66.610 64.063 64.357 63.918 64.104 , 66.193 62.260 62.825 62.461 62.302 61.531 62.209 62.059 64.199 60.821 61.897 60.718 61.739 60.603 61.279 60.191 61.286 59.782 60.920 59.660
power-macro-power-inlined-1k, 9846, 2020-10-15T14:06:53+0200, b84b839, 2020-10-15T15:16:57+0200, 4977.073 1155.477 760.404 613.712 564.622 511.209 439.306 373.410 341.411 299.142 276.913 246.159 286.983 236.153 240.731 221.823 217.136 209.090 206.183 202.726 196.597 193.115 193.926 194.853 189.307 190.477 188.737 189.940 188.120 191.446 , 186.323 191.481 186.220 185.928 182.233 187.180 182.360 183.588 180.393 182.956 182.458 183.723 180.951 183.710 179.568 181.651 180.931 181.813 179.474 179.250
quote-string-interpolation-matching, 9846, 2020-10-15T14:06:53+0200, b84b839, 2020-10-15T15:18:44+0200, 5127.962 1357.571 1051.162 951.052 754.082 624.176 596.256 580.006 579.383 564.401 561.505 565.753 562.020 569.563 561.417 553.431 561.073 562.979 562.530 563.272 558.796 564.865 553.392 559.079 554.155 558.117 547.013 550.245 558.200 540.478 , 549.684 546.370 543.547 551.431 541.958 548.066 539.128 538.888 546.250 534.966 536.454 531.507 536.171 533.471 537.994 539.478 534.534 534.497 536.366 535.484
i1535, 9846, 2020-10-15T14:06:53+0200, b84b839, 2020-10-15T15:20:02+0200, 4028.856 692.202 460.516 359.071 309.223 272.526 225.807 196.096 173.280 162.957 153.356 152.740 151.254 151.757 151.616 149.866 145.296 146.324 140.327 137.681 138.560 135.852 130.872 133.520 126.079 149.695 126.077 125.600 126.468 123.825 , 122.191 121.979 120.319 120.130 116.421 116.969 114.484 114.587 114.077 113.260 114.121 112.984 110.056 114.101 111.028 110.903 110.719 110.116 108.929 114.293
i1687, 9846, 2020-10-15T14:06:53+0200, b84b839, 2020-10-15T15:21:18+0200, 3292.196 410.568 275.007 218.402 184.378 160.518 131.508 122.010 118.846 105.097 104.322 98.322 96.364 90.832 89.121 89.665 87.309 87.080 84.897 86.550 84.721 84.505 85.424 82.001 83.219 81.393 84.722 81.675 81.612 79.709 , 80.340 78.450 78.337 80.633 77.425 78.554 77.684 77.862 76.469 77.519 75.988 76.240 75.140 76.050 74.384 77.523 74.722 75.288 74.443 74.914
empty-class, 9846, 2020-10-15T14:06:53+0200, b84b839, 2020-10-15T15:22:31+0200, 2527.416 119.966 68.045 51.269 45.575 41.151 39.251 36.594 35.619 34.246 33.331 32.670 32.206 30.579 31.184 30.331 29.530 28.311 28.008 27.966 26.696 26.762 26.312 26.419 26.505 25.910 26.068 25.418 25.642 25.806 , 25.341 24.865 25.275 24.855 25.204 24.723 24.533 24.537 24.714 24.838 24.491 24.552 24.063 24.281 24.325 23.984 24.151 24.221 24.134 24.090
empty-object, 9846, 2020-10-15T14:06:53+0200, b84b839, 2020-10-15T15:23:45+0200, 2769.220 219.583 136.025 101.376 88.583 77.925 70.506 66.069 61.009 59.953 56.918 57.180 54.079 54.406 51.826 49.814 50.041 48.488 48.302 45.791 46.760 45.796 46.110 44.668 44.445 43.735 44.422 43.435 44.010 42.382 , 42.922 42.511 42.862 42.876 42.254 42.746 41.971 42.233 41.804 42.327 41.574 41.578 40.994 41.586 42.153 41.332 41.388 40.749 41.165 41.249
empty-file, 9846, 2020-10-15T14:06:53+0200, b84b839, 2020-10-15T15:24:58+0200, 1692.629 37.419 17.423 13.414 12.304 12.368 11.538 10.845 10.426 10.201 9.680 9.375 9.084 9.004 8.677 8.672 8.493 8.466 8.374 8.422 8.395 8.287 8.120 8.121 8.051 8.093 8.073 8.051 7.861 7.823 , 7.860 7.931 7.810 7.860 7.828 7.847 7.765 7.790 7.774 7.822 7.797 7.803 7.785 7.873 7.901 7.755 7.975 7.756 7.724 7.825
