dotty, 4385, 2018-04-26T13:23:32Z, 722dd87, Thu Apr 26 15:59:14 CEST 2018, 79794.166 44141.191 37890.492 37882.257 36940.986 35837.399 35560.542 35671.600 36039.680 35371.170 35181.492 35163.173 35773.029 35244.597 35000.648 34981.123 35411.072 34708.816 34808.014 34587.983 35094.742 34617.086 34615.825 34731.740 35170.708 34649.487 34630.148 34665.413 35168.690 35480.303 , 34711.618 34796.674 35105.078 34687.605 34645.772 34631.202 35027.586 35405.803 34445.985 34473.532 35134.115 34607.371 34649.187 34762.264 35028.346 34541.828 34527.394 35517.555 35124.605 34719.695
scala-library, 4385, 2018-04-26T13:23:32Z, 722dd87, Thu Apr 26 16:05:36 CEST 2018, 26242.400 12764.966 9982.798 8817.336 7364.091 7321.051 7097.781 6750.691 6771.280 6676.367 6675.212 6542.780 6530.408 6528.288 6574.343 6476.164 6478.915 6419.506 6484.732 6514.180 6427.781 6424.931 6730.600 6494.167 6458.207 6437.224 6832.251 6526.179 6417.223 6427.096 , 6341.694 6493.114 6276.230 6272.278 6304.496 6409.917 6283.969 6274.935 6256.860 6251.436 6245.551 6410.552 6282.099 6379.966 6327.651 6266.132 6269.440 6247.626 6249.114 6271.961
re2s, 4385, 2018-04-26T13:23:32Z, 722dd87, Thu Apr 26 16:08:44 CEST 2018, 13608.033 9288.004 6012.569 4611.404 4073.800 3475.734 3658.095 3102.247 2963.329 3298.289 3436.653 2989.123 3117.829 2782.860 2767.758 2758.176 2765.507 2751.637 2730.157 2734.017 2729.032 3003.518 2760.682 2697.555 2892.475 2711.468 2829.260 2719.921 2722.419 2697.763 , 2758.181 2647.481 2669.144 2681.377 2855.024 2776.084 2727.635 2692.653 2641.393 2671.069 2860.663 2669.912 2660.213 2641.304 2658.281 2651.929 2643.265 2648.567 2635.257 2660.383
implicit-cache, 4385, 2018-04-26T13:23:32Z, 722dd87, Thu Apr 26 16:10:03 CEST 2018, 2929.808 533.400 419.861 303.024 236.905 183.516 190.438 159.768 144.070 156.913 125.033 119.574 134.618 119.441 114.963 107.517 109.254 106.130 115.794 105.054 101.603 104.887 100.056 101.810 100.066 100.941 101.038 100.791 105.322 95.887 , 98.866 95.701 96.626 94.268 96.130 95.797 95.414 92.984 95.469 92.078 92.426 93.372 92.586 93.522 91.210 92.492 90.989 91.693 93.752 109.556
implicit-scope-loop, 4385, 2018-04-26T13:23:32Z, 722dd87, Thu Apr 26 16:11:22 CEST 2018, 3022.315 502.396 374.609 339.453 264.650 237.028 203.537 162.962 165.067 195.793 138.786 121.564 118.208 114.811 113.491 110.220 113.571 118.621 108.204 114.268 107.603 109.622 104.925 104.720 108.236 105.233 104.867 102.993 103.987 102.421 , 101.063 103.115 106.408 107.116 103.555 105.623 102.985 104.361 101.343 103.459 106.623 98.924 118.900 112.064 115.123 111.435 99.025 97.689 95.668 102.827
i1535, 4385, 2018-04-26T13:23:32Z, 722dd87, Thu Apr 26 16:12:42 CEST 2018, 3603.245 1055.547 702.316 560.650 415.656 369.594 250.583 294.578 270.696 218.461 232.630 190.198 157.209 149.403 141.825 143.791 159.430 138.769 136.063 159.213 153.778 127.079 129.255 128.248 126.098 152.953 123.971 122.982 120.795 122.917 , 120.594 130.898 143.166 116.179 115.141 117.099 113.727 113.377 117.305 117.300 115.736 117.406 116.184 116.972 122.292 114.891 119.153 125.952 113.692 112.835
i1687, 4385, 2018-04-26T13:23:32Z, 722dd87, Thu Apr 26 16:14:00 CEST 2018, 2773.811 518.558 292.038 221.795 242.546 201.836 126.759 128.855 126.039 96.787 129.696 122.938 81.522 77.300 78.143 75.306 76.611 78.608 75.829 74.124 73.455 72.057 75.826 73.014 73.555 78.211 71.339 72.290 70.364 70.442 , 69.168 70.289 69.116 69.084 70.040 68.652 69.448 68.441 68.540 67.973 69.896 67.504 68.389 67.655 68.359 71.018 67.001 67.545 66.875 66.748
vector, 4385, 2018-04-26T13:23:32Z, 722dd87, Thu Apr 26 16:18:00 CEST 2018, 6327.666 2447.544 1556.572 1514.622 1748.203 1705.272 1198.771 1209.927 997.693 1200.500 1172.728 820.937 718.561 679.033 771.121 696.261 620.254 612.146 611.907 700.976 7341.282 2682.070 1694.865 1532.056 1278.396 1198.874 1120.133 1231.219 1011.046 902.121 848.494 671.574 665.293 659.884 609.656 596.775 580.113 599.528 565.279 548.963 7687.763 2801.306 2104.753 1538.463 1308.663 1481.631 1452.887 1263.051 1239.825 1040.967 1447.315 898.219 672.808 648.529 622.564 624.667 725.700 581.401 588.079 564.593 , 596.759 578.150 610.830 596.120 592.056 683.583 581.092 526.853 525.163 523.585 543.716 512.011 508.435 510.819 526.749 503.147 502.962 506.899 522.045 488.046 491.142 509.243 501.059 491.286 495.353 490.977 486.941 489.649 488.694 481.858 539.789 559.630 611.611 597.864 512.796 526.643 522.887 515.639 500.782 518.791 517.452 491.475 507.562 492.821 490.445 490.247 479.473 479.165 500.561 483.412 476.772 483.717 477.940 477.354 470.343 473.051 479.299 470.472 473.821 475.674 555.518 705.851 667.064 536.009 529.476 532.415 540.342 520.152 509.606 510.538 518.749 505.804 501.942 502.864 517.182 495.587 500.363 622.274 627.322 494.631 550.418 558.166 501.206 559.152 550.891 526.861 497.334 486.036 492.422 489.658
vector-opt, 4385, 2018-04-26T13:23:32Z, 722dd87, Thu Apr 26 16:26:18 CEST 2018, 7427.570 2425.809 1691.543 1456.686 1275.233 1226.871 1132.844 1045.812 909.552 838.607 1208.676 1132.342 913.021 825.066 684.360 652.441 626.346 612.215 607.812 581.476 7626.555 2897.144 2134.957 1798.677 1297.833 1491.903 1221.408 952.685 865.474 768.149 825.557 658.270 646.121 636.189 607.922 594.222 612.498 769.210 603.798 703.501 7349.588 2482.062 2197.831 1798.480 1691.039 1190.605 927.389 814.843 843.881 733.874 667.544 666.864 647.920 735.872 628.539 602.509 592.042 708.625 621.044 559.859 , 577.129 640.550 609.219 728.591 591.904 558.560 552.454 532.833 528.071 525.650 536.531 530.863 515.500 510.668 510.861 494.866 501.585 535.619 500.331 505.615 494.287 522.769 492.958 483.223 508.523 482.732 485.101 478.031 479.260 484.371 763.798 630.743 605.535 526.897 535.888 533.988 542.165 646.390 548.102 569.011 568.644 570.573 520.541 502.319 497.193 501.082 503.791 489.568 488.015 528.886 493.565 480.235 487.497 481.547 485.448 473.480 475.655 481.864 478.626 473.526 624.586 558.103 712.413 595.971 606.654 566.487 657.516 509.717 537.736 501.084 504.612 505.030 500.783 506.407 498.484 500.612 493.527 484.186 491.350 529.641 534.478 491.931 499.000 488.977 478.469 488.560 481.528 477.667 484.880 484.230
empty-class, 4385, 2018-04-26T13:23:32Z, 722dd87, Thu Apr 26 16:27:35 CEST 2018, 2374.393 307.635 177.155 186.232 121.595 96.069 86.558 100.590 77.977 81.828 72.197 61.544 62.030 59.657 60.770 58.477 58.980 57.639 62.815 57.663 56.870 56.953 55.778 57.861 55.268 55.822 54.483 56.017 54.559 54.873 , 54.560 54.465 54.740 54.534 54.468 54.122 55.152 54.124 53.713 53.310 54.238 52.606 53.663 52.723 53.482 52.874 55.104 56.583 53.174 52.216
