dotty, 4013, 2018-02-19T16:41:11Z, b1e7843, 34672.9795, Mon Feb 19 18:16:18 CET 2018, 77562.707 41803.271 38311.246 36952.142 36230.136 36512.056 35626.812 35620.537 35259.650 36211.920 35134.562 35060.551 35149.655 36121.177 35037.155 34867.186 34746.303 35848.222 34745.264 34824.806 34684.901 35732.114 34517.576 34461.133 34461.586 35472.830 34355.602 34693.148 34568.572 35377.679 , 34452.019 34678.457 34710.621 35401.851 34775.039 34507.670 34689.644 35312.644 34567.443 34667.502 34507.665 35505.422 34657.164 34681.268 34616.687 35339.697 34588.386 34622.971 34410.235 35275.334
tests/scala-library, 4013, 2018-02-19T16:41:11Z, b1e7843, 6374.882, Mon Feb 19 18:22:30 CET 2018, 26440.886 12197.342 9023.731 7991.699 7365.471 7024.797 6796.605 6763.136 6738.441 6753.890 6626.861 6766.415 6727.906 6616.567 6540.098 6495.437 6491.922 6467.355 6558.317 6552.768 6465.275 6488.276 6460.418 6499.583 6489.948 6484.033 6396.706 6366.898 6399.867 6549.815 , 6423.042 6401.293 6371.486 6344.252 6351.113 6390.391 6419.829 6382.363 6364.183 6378.278 6328.980 6547.427 6404.585 6348.060 6351.497 6324.549 6308.490 6291.696 6430.627 6409.630
opts/scala-library, 4013, 2018-02-19T16:41:11Z, b1e7843, 6248.7965, Mon Feb 19 18:33:05 CET 2018, 28027.192 11146.279 8981.289 7718.267 7284.879 7009.373 6788.904 6679.425 6685.181 6698.906 6919.068 6496.727 6554.318 6543.472 6548.166 6416.842 6380.863 6357.284 6360.136 6341.190 6499.781 6402.872 6375.102 6363.662 6425.721 6267.679 6265.179 6399.973 6323.004 6714.005 , 6322.141 6229.348 6218.050 6224.848 6305.269 6308.570 6283.814 6222.702 6216.033 6194.756 6271.314 6602.763 6313.145 6330.478 6462.790 6245.838 6189.183 6251.755 6211.014 6191.267
tests/re2s, 4013, 2018-02-19T16:41:11Z, b1e7843, 2688.977, Mon Feb 19 18:36:03 CET 2018, 15076.252 6325.992 7306.433 4289.302 3352.821 3191.621 3113.643 3020.326 2946.891 2921.551 2986.383 3153.078 2790.216 2800.630 2745.214 2777.829 2899.390 2770.308 2737.870 2755.392 2716.552 2685.169 2736.293 2735.793 2722.717 2754.584 2720.533 2735.351 2709.676 2702.329 , 2692.149 2668.930 2684.349 2645.471 2687.451 2704.376 2823.592 2849.351 2667.801 2739.707 2714.210 2691.807 2690.503 2702.006 2669.911 2640.211 2671.563 2633.957 2691.420 2666.782
opts/re2s, 4013, 2018-02-19T16:41:11Z, b1e7843, 2765.0955, Mon Feb 19 18:39:04 CET 2018, 16128.155 7864.078 5391.831 3905.692 3547.421 3462.612 3193.603 3147.518 3069.696 2981.586 3032.966 2939.345 3080.504 2910.012 2882.536 2885.404 2924.919 2897.552 2841.205 2886.463 2811.157 2828.040 2802.683 2841.174 2873.179 2793.134 2783.941 2786.214 2747.795 2797.900 , 2783.191 2757.192 2775.457 2742.333 2779.689 2768.899 2779.050 2768.313 2758.029 2770.332 2732.545 2752.463 2758.227 2806.323 2756.196 2741.304 2761.878 2850.493 2801.587 2758.750
tests/implicit_cache.scala, 4013, 2018-02-19T16:41:11Z, b1e7843, 95.7455, Mon Feb 19 18:40:15 CET 2018, 2847.066 510.011 426.903 366.114 299.362 251.167 205.381 194.147 186.773 132.126 139.369 118.049 116.532 114.916 115.373 110.083 110.355 108.718 106.314 108.960 109.292 105.524 102.213 101.775 104.783 111.720 108.897 100.855 101.758 98.858 , 104.370 101.569 98.616 100.446 99.245 98.554 95.530 97.869 94.929 100.015 95.013 94.708 96.077 95.648 95.843 93.380 94.384 92.925 94.412 93.383
opts/implicit_cache.scala, 4013, 2018-02-19T16:41:11Z, b1e7843, 99.036, Mon Feb 19 18:41:26 CET 2018, 2913.784 457.841 350.795 339.994 309.771 278.540 206.513 200.079 168.424 134.188 149.562 130.738 122.437 115.710 113.661 114.846 112.020 114.942 109.650 109.781 108.973 107.407 108.811 106.603 106.724 109.711 104.314 106.381 102.142 103.706 , 100.605 103.415 104.849 127.391 105.140 98.683 100.026 99.024 100.630 97.925 97.908 99.048 96.601 103.062 98.092 101.900 95.855 97.212 94.806 97.812
tests/implicit-scope-loop.scala, 4013, 2018-02-19T16:41:11Z, b1e7843, 102.39, Mon Feb 19 18:42:37 CET 2018, 2943.915 543.913 412.422 389.366 414.905 346.941 270.979 174.762 202.161 136.246 132.442 127.683 132.544 146.361 130.562 120.275 121.629 117.424 117.316 113.023 115.148 110.512 110.186 111.831 109.761 110.291 108.200 109.757 105.404 106.062 , 107.024 105.291 106.474 105.866 105.313 102.436 102.042 104.590 102.344 116.807 100.135 102.493 100.091 99.667 105.129 99.332 100.074 99.198 101.420 100.672
tests/i1535.scala, 4013, 2018-02-19T16:41:11Z, b1e7843, 119.489, Mon Feb 19 18:43:49 CET 2018, 3284.832 1002.932 564.604 413.988 321.623 295.633 259.917 261.595 219.141 232.676 200.404 186.287 156.626 146.166 146.143 143.024 141.267 138.097 138.718 133.404 131.870 133.864 130.763 130.544 127.891 129.810 127.449 126.865 129.436 122.931 , 125.151 123.687 123.194 119.534 119.444 121.611 119.815 120.743 143.888 136.984 116.558 118.589 117.778 115.306 118.823 115.680 118.024 118.616 149.118 115.355
tests/i1687.scala, 4013, 2018-02-19T16:41:11Z, b1e7843, 70.3155, Mon Feb 19 18:44:59 CET 2018, 2770.057 420.367 358.607 229.868 202.502 208.348 150.242 134.702 101.308 101.167 102.862 95.076 84.384 87.411 82.594 91.295 79.069 78.381 76.091 77.620 79.745 75.407 76.408 75.005 73.381 74.801 72.804 72.151 72.030 72.828 , 71.628 70.591 72.505 70.246 73.108 70.459 71.758 74.254 69.958 70.385 70.240 69.919 68.530 70.978 69.024 69.016 70.019 70.998 69.563 68.424
